,thread_name,username,post_content,posted_at
517,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,O
518,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,O
519,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",O
520,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,O
521,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",O
522,CONEZION @ IOI RESORT CITY ,chicargo,d,O
523,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,O
524,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",N
525,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,N
526,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,N
527,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,N
528,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",N
529,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",D
530,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,D
531,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",J
532,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,S
533,CONEZION @ IOI RESORT CITY ,brensek,,O
534,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,O
535,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,O
536,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,O
537,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,O
538,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,O
539,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",O
540,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,O
541,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",O
542,CONEZION @ IOI RESORT CITY ,chicargo,d,O
543,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,N
544,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",N
545,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,N
546,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,N
547,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,N
548,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",D
549,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",D
550,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,J
551,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",S
552,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,O
553,CONEZION @ IOI RESORT CITY ,brensek,,O
554,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,O
555,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,O
556,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,O
557,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,O
558,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,O
559,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",O
560,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,O
561,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",O
562,CONEZION @ IOI RESORT CITY ,chicargo,d,N
563,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,N
564,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",N
565,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,N
566,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,N
567,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,D
568,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",D
569,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",J
570,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,S
571,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",O
572,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,O
573,CONEZION @ IOI RESORT CITY ,brensek,,O
574,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,O
575,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,O
576,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,O
577,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,O
578,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,O
579,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",O
580,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,O
581,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",N
582,CONEZION @ IOI RESORT CITY ,chicargo,d,N
583,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,N
584,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",N
585,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,N
586,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,D
587,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,D
588,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",J
589,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",S
590,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,O
591,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",O
592,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,O
593,CONEZION @ IOI RESORT CITY ,brensek,,O
594,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,O
595,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,O
596,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,O
597,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,O
598,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,O
599,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",O
600,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,N
601,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",N
602,CONEZION @ IOI RESORT CITY ,chicargo,d,N
603,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,N
604,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",N
605,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,D
606,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,D
607,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,J
608,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",S
609,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",O
610,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,O
611,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",O
612,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,O
613,CONEZION @ IOI RESORT CITY ,brensek,,O
614,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,O
615,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,O
616,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,O
617,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,O
618,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,O
619,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",N
620,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,N
621,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",N
622,CONEZION @ IOI RESORT CITY ,chicargo,d,N
623,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,N
624,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",D
625,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,D
626,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,J
627,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,S
628,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",O
629,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",O
630,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,O
631,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",O
632,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,O
633,CONEZION @ IOI RESORT CITY ,brensek,,O
634,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,O
635,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,O
636,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,O
637,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,O
638,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,N
639,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",N
640,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,N
641,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",N
642,CONEZION @ IOI RESORT CITY ,chicargo,d,N
643,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,D
644,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",D
645,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,J
646,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,S
647,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,O
648,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",O
649,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",O
650,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,O
651,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",O
652,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,O
653,CONEZION @ IOI RESORT CITY ,brensek,,O
654,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,O
655,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,O
656,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,O
657,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,N
658,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,N
659,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",N
660,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,N
661,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",N
662,CONEZION @ IOI RESORT CITY ,chicargo,d,D
663,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,D
664,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",J
665,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,S
666,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,O
667,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,O
668,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",O
669,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",O
670,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,O
671,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",O
672,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,O
673,CONEZION @ IOI RESORT CITY ,brensek,,O
674,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,O
675,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,O
676,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,N
677,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,N
678,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,N
679,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",N
680,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,N
681,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",D
682,CONEZION @ IOI RESORT CITY ,chicargo,d,D
683,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,J
684,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",S
685,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,O
