,thread_name,username,post_content,posted_at
336,THE CLIO RESIDENCE @ IOI RESORT CITY ,Ace Ranger,"There will always the willing seller and willing buyer in the market...investors have their own preference in term of neighbors, location, price, environment and etc...they can always go for KL area with smaller size unit with same price...so no right or wrong purchase (water fish) in my view...just m2c again 😅","Aug 20 2014, 07:56 PM"
337,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"correct. i was just picking up the new word being used in the forumpeople have been made to think that investing in a property = easy money. no need to work. just buy and sit which has led to ""BBB"" mentality. hence there will always be buyers for every property launch but most of the developers who continue to sell at high price will find it harder to sell and similarly upon VP by the buyers.actually a lot of genuine buyers out there who are still looking at their first property; but with the current ""crazy... no justification"" pricing it makes no sense and it makes people heavily in debt servicing the good margin bank loan. so developers and banks profit the most. when people try to do the same by flipping, it makes ordinary people suffer for no reason. people keep comparing that malaysian properties is cheap. i hope there is a correction in property pricing soon. our wanton mee also won't suddenly jump to RM 10-15 per bowl. it is acceptable to have inflation but reasonable growth. not like what happened suddenly to the properties pricing now.","Aug 21 2014, 09:23 AM"
338,THE CLIO RESIDENCE @ IOI RESORT CITY ,norman05051984,"couldn't agree more. I'm looking for first home also facing difficulty to find a house within my budget. Last week, i viewed an apt, ground floor, the owner wants to sell it @ RM290k. I nego until RM270k.Next day, i went to few banks to get indicative valuation report and guess what all 4 banks i asked, they gave me valuation around RM210k - RM230k. And when told this to owner, he die die wants to sell it @ RM290k bcos unit above him sold about RM260k.I'm not willing to topup more, so asked for RM245k max. So waiting games begin...Moral: malaysian property price is too bloated with artificial pricing and waiting to collapse under its own weight.","Aug 21 2014, 11:48 AM"
339,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"inflated prices...if you can wait, wait...see how the seller respondsif every buyer holds then we can sure see changes to property pricingafter all, it is ground floor and subject to noises and people walk here and there (less privacy)i would say follow bank valuation if possible as it helps with the loan amountasking price is always ....asking price oni nia...","Aug 21 2014, 03:26 PM"
340,THE CLIO RESIDENCE @ IOI RESORT CITY ,ESBI_E,"-> slow slow wait...- > Rule of thumb, in principal, the market is driven by demand and supply basis.No easy money, it is no equivalent but most prevalent long term type of investment asset either for nation / individual. Thanks to the Inflation hike, chain effect brings to so called collateral price appreciation.Instead of putting blames on developers and bank profits the most, why don't the individual thinking of how to get yourself motivated, and find ways to contribute more and hence strengthen up your affordability.","Aug 21 2014, 03:47 PM"
341,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"haha yes wait wait and work hard hard now to increase wealth to buy more but both government and developers gotta understand their rakyat (the majority of the people, the masses)","Aug 21 2014, 03:56 PM"
342,THE CLIO RESIDENCE @ IOI RESORT CITY ,tongyk,slow slow wait too,"Aug 21 2014, 04:06 PM"
343,THE CLIO RESIDENCE @ IOI RESORT CITY ,ESBI_E,"Work hard - past tense ; work smart - present tenseUnderstanding is on mutual, Rakyat should be understandable too. We are living in the world of capitalism mechanism..and how capitalism could prove benevolent to the human race... gotta face it ler.","Aug 21 2014, 08:21 PM"
344,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,did you buy this esbi?what you think? cheap project?this forum is kinda quiet compare to other forumwhat happened?some forum non stop talking daily,"Aug 21 2014, 08:41 PM"
345,THE CLIO RESIDENCE @ IOI RESORT CITY ,ESBI_E,"Nothing is at certainty. Embrace for uncertainty, that's my certain.","Aug 21 2014, 09:30 PM"
346,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,bro you are a philosopher ah?haha,"Aug 21 2014, 10:08 PM"
347,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,work hard+smart = future planet/space tenserakyat try to understand but cannot catch upjust ask your friends who just come out to work with a degreecannot copecannot buy ler...unless become entrepreneur and the success onehow many of this? very little,"Aug 21 2014, 10:42 PM"
348,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,"ibbrio did u buy?quiet because of either 2 reasons:1. buyers are very senior, do not know the existence of this forum2. there's nothing to discuss, just wait for the mall to open doors. They are lurking in other topics","Aug 22 2014, 12:09 AM"
349,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,truemost investors / buyers do not come to forums because they are busy making moneyno time to writebesides they find it unnecessaryi think mainly analysts in many of the forums and too much analysis leads to paralysisnot yetchicargo did you buy? which type?,"Aug 22 2014, 12:15 AM"
350,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,"I gave it a good thought, but only higher units available (psf more than RM650, can't justify)But I am keeping a close eye on IOI resort city and their future launchesmeanwhile in the news: http://msn.iproperty.com.my/modules/news/r...s.aspx?nid=9113","Aug 22 2014, 10:41 AM"
351,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"as usual, pricing for future launches as claimed by sales team will be even higher but there may be more chances (higher density) to grab cheaper units with smaller sizes since this clio is supposed to be low density so there is a premium; however location is not that premium as it is along the road may face noise pollution","Aug 22 2014, 11:13 AM"
352,THE CLIO RESIDENCE @ IOI RESORT CITY ,MNet,how much u need pay bank valuation fee?,"Aug 22 2014, 11:35 AM"
353,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Probably #2. I can't wait for the mall to open. Got quite nice tenants from their FB.Next ioi launching should be the Connextion. If launch after gst, will be priced higher, right?","Aug 22 2014, 11:46 AM"
354,THE CLIO RESIDENCE @ IOI RESORT CITY ,norman05051984,"i just asked for indicative valuation fees from various bank listed below:CIMB : 220kMaybank : 234kBank Islam : 210kBank Mualamalat : 240kRHB : TBCAmbank : TBCto answer your Q, since it's indicative its free. Im still playing tarik tali with owner to agree with bank's MV rather to agree with his absolutely crazy price.","Aug 22 2014, 11:50 AM"
355,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"market understanding is ... ""higher""; that is why so many property talks with speakers saying buy now. buy buy buy. please buy buy buy. taugeh is fresh now. please buy buy buy. buy later price is gonna be higher. but what we don't know is the developer cost structure (unless they show us before and after GST impact item by item) and their profit margin, and...how they play. a lot of factors in how they price the already high priced property. so even you buy today, you never know whether they have priced the GST inside (to have buffer for their future material costs).IMO, there is no need to rush before GST. it really depends on why you want to buy today. so i am still looking at this ioi resort city development waiting for price drop pray durian drop from sky","Aug 23 2014, 09:42 AM"
356,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"With regards to GST, I think that current new developments/projects have already factored in the increase of materials prices. GST will be launched next year and this project will need 3 years for construction, but the contractors won't buy all the materials they need now. They will buy it in stages as well. So, any price effects due to GST must be factored in right now, or else their margins will be lower.","Aug 23 2014, 01:07 PM"
357,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"nidz, you wanted very muchdid you manage to sapu 1 unit?many went there to buy the smallest sqft but too late liao...","Aug 24 2014, 02:28 AM"
358,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"yes, i bought the biggest unit at the 2nd floor. including discounts, my per sqft cost is around rm550.","Aug 24 2014, 06:36 AM"
359,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,type A more value psf as calculated but 2nd floor is close to the road(whether noise is loud or not in future).congratulations to owning a unit in clio at 775Kthis price was only for type B at high floors so your bigger unit is better deal,"Aug 24 2014, 07:44 AM"
360,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"i dont think noise will be an issue. as you may know. the first 7 floor in clio are parking area and the facilities floor. so technically, 2nd floor for the unit is already at the 9th floor of normal building. plus, the road infront of clio is not the main road to putrajaya. from the main road, you have to go inside for a further 300-500m before you reach clio.but yeah, im comfortable with my decision.","Aug 24 2014, 07:53 AM"
361,THE CLIO RESIDENCE @ IOI RESORT CITY ,eco_supporter,"how you get the indicative price from all this bank?? can share?? now really need to check with bank 1st before talk to owner, their asking price alway rocket high!!","Aug 26 2014, 01:22 PM"
362,THE CLIO RESIDENCE @ IOI RESORT CITY ,Ace Ranger,Second floor facing which view?,"Aug 26 2014, 01:28 PM"
363,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"if you have contact with the banker, they can help you get the valuation if you give them some info regarding the property.golf course view","Aug 26 2014, 01:37 PM"
364,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Yes, that's true. I was referring to projects launched after GST implementation. There may be hidden costs that cause the property prices to go up. I hope not; but I don't have enough info on gst.ibbrio, you planning to get one in ioi resort?","Aug 26 2014, 01:46 PM"
365,THE CLIO RESIDENCE @ IOI RESORT CITY ,Ace Ranger,Great view but will the connexion blocking the view in the future?,"Aug 26 2014, 01:48 PM"
366,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"i dont think so. the connexion is not directly in front of clio. its in front, but to the left. this is what i understand from the plans.","Aug 26 2014, 02:14 PM"
367,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,nidz congrats on ur unit.. ur price sounds good n 9th floor is more than enough to avoid the road noise if any(doubt it)... own stay or rental or flipping?,"Aug 29 2014, 09:52 AM"
368,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"refer to the map of development, it is to the left and also to the front; but because ioi still has huge lands in the front, left, and right (clio is at the edge border of ioi land), so how exactly the view in the future we can only find out as the development continues in the future. it could be facing the road means you see the road straight. although connexion is designated as a commercial area, an integrated development means they could build service apartment on top which is also high-rise (could be multi blocks).ftan, yes i am keen on this development. you get one too","Aug 29 2014, 01:35 PM"
369,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"for the time being, my plan is to stay there.","Aug 29 2014, 05:50 PM"
370,THE CLIO RESIDENCE @ IOI RESORT CITY ,norman05051984,"Sorry to hijack this thread. honestly, i just follow advice from fellow LYN on purchasing property since last year. FYI, i started to study property purchasing since last year. You can go to my specific thread on thishttps://forum.lowyat.net/topic/3327185to answer your question, i just go to bank asking their indicative valuation. Just give basic information on the property like which floor, sqft, got reno or not, exact address of the property etc.","Aug 29 2014, 06:25 PM"
371,THE CLIO RESIDENCE @ IOI RESORT CITY ,Ace Ranger,Ya this is the worry part...but the SA mention that the clio will be right at the edge of the flyover bridge...so the golf view unit will still have at least some part of golf scene!,"Aug 30 2014, 11:42 AM"
372,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,and mall view phase 1 and 2!mall view is actually not badi believe type A both facing front will see both golf course and mallsbut evening sun i rememberquite hot one leh as i have experienced evenin sun,"Aug 30 2014, 04:44 PM"
373,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,I already just did.So wait for you to be nearby neighbors.,"Aug 30 2014, 08:03 PM"
374,THE CLIO RESIDENCE @ IOI RESORT CITY ,xyyap,Cyberjaya dirt cheap,"Aug 30 2014, 08:37 PM"
375,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,just?? finally you bought a unit of clio?which type?which floor and price?,"Sep 5 2014, 09:53 AM"
376,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Type C, mid-level floor, $620800 selling price.Wanted lower floors but most taken already.For own keep/stay unless my plan changes. 3 years still a long way to go.Btw, need input from you taikors. Mbb offered me Islamic loan but I'm thinking to ask them change to conventional loan as it would be easier for me to understand. I haven't seen the LO (they would be preparing it) or sign it yet but I better inform them tomorrow. What do you guys/ladies think?","Sep 5 2014, 10:05 AM"
377,THE CLIO RESIDENCE @ IOI RESORT CITY ,enkil,Congrats!,"Sep 8 2014, 11:16 AM"
378,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Thank you. Let's see how it goes in 3 years time. The ioi city mall would be a good indicator.,"Sep 10 2014, 09:06 PM"
379,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,eh??how did you get that type?i thought you were still thinkin earlier and type C was already sold out on friday?no experience on islamic loan; perhaps someone else can share the advantages?why don't you ask the bank to show you a simple comparison between the two types of bank loan?i would love to see such a comparison.,"Sep 18 2014, 02:06 PM"
380,THE CLIO RESIDENCE @ IOI RESORT CITY ,bigman,islamic no lock in period...if u thinking to sell after VP...can consider islamic,"Oct 6 2014, 07:27 AM"
381,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Booked before Friday coz I bought the voucher. I was undecided between type C and B. In the end, decided to stick with my budget and go for type C.Yes, you're right.I settled with the loan application already. Waiting for the S&P signing, etc.","Oct 6 2014, 11:53 AM"
382,THE CLIO RESIDENCE @ IOI RESORT CITY ,bigman,Congratulation n good luck,"Oct 6 2014, 12:17 PM"
383,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"ya, additional savings few thousand dollars with the voucher. you are the lucky one but i thought sales only open on friday so you had special arrangement to book before friday.type B has a yard, better, but agree it is not a slight price increase so have to go based on budget.","Oct 6 2014, 01:31 PM"
384,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,anyone has info how is the sales so far after more than a week?still many left? or just type A oni,"Oct 6 2014, 02:14 PM"
385,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Thank you, . I'm happy most of the stuff quite settled. MBB was the fastest to get back to me. Great service.Voucher holders can buy two days earlier as well as the savings. It's a good promo. I didn't rush to buy the voucher though but looking at the Clio sales, I'm glad I bought.My preference was type B due to the 2+1 rooms. But the pricing increased significantly due to lower units taken already for both types. I stood in front of the sales chart for quite a while before deciding. Sales people were hovering and waiting for my pick. Overall, am happy with the purchase process.","Oct 6 2014, 02:46 PM"
386,THE CLIO RESIDENCE @ IOI RESORT CITY ,TSaccetera,Any latest sales chart?BBB project!,"Oct 6 2014, 03:48 PM"
387,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,"Cheapest unit available now is type B 1012 sq ft, 21st floor at 742k.","Oct 6 2014, 03:49 PM"
388,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,Wow.,"Oct 6 2014, 03:51 PM"
389,THE CLIO RESIDENCE @ IOI RESORT CITY ,yck1987,"FYI, my Maybank islamic give me discount on stamp duty at 20% off. (not sure only apply to the project i purchase or what)","Oct 6 2014, 04:41 PM"
390,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,i thought someone posted earlier all type B was gone?maybe more rejected unit is releasedi was told rejected unit will be priced higher than original price by 1-2%no justification for this and i cannot understand itis like rejected unit = subsalesubsale = changing handschanging hands = mark up price,"Oct 6 2014, 09:02 PM"
391,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Just curious. At what percentage of sales would you define as BBB project? I thought the sales was good but not to the point it was completely sold out in a day (ex: putra heights condo/residence).It applies for any project. Which project did you buy?,"Oct 6 2014, 09:33 PM"
392,THE CLIO RESIDENCE @ IOI RESORT CITY ,TSaccetera,Any project as long >70% booked out is commendable.Around 10-40% of those could be loan rejected later.,"Oct 6 2014, 09:52 PM"
393,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Thanks, accetera. Noted.","Oct 6 2014, 10:48 PM"
394,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,"Yet another day of property advertisements in the newspaper. Guess appetite for property is still strongAnyway, heard that the S and P should be ready for signing next week. Give the lawyer a tinkle","Oct 6 2014, 11:12 PM"
395,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,All the pre gst hype! The developers will say something like this is the last launch until next April to entice buyers. Which type you went for?,"Oct 6 2014, 11:47 PM"
396,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,i got tired of sales people saying next launch is priced highersibeh tiredgo lahigher lasee how the market response.go lahigher la,"Oct 7 2014, 12:01 AM"
397,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,You guys are right. S&P signing this week onwards.,"Oct 7 2014, 12:01 AM"
398,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,anybody tracks how is the sales?ioi is quiet now,"Oct 7 2014, 12:12 AM"
399,THE CLIO RESIDENCE @ IOI RESORT CITY ,murrayballs,provided ure not being sarcasticagreed,"Oct 7 2014, 09:55 AM"
400,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"I haven't checked lately. I know IOI has some roadshows ongoing from their FB. This weekend (sat & sun yesterday), they were at Sunway Giza.Ioi city mall looks on track to open next month. Looking forward to it.Any buyers here? Seems quiet.","Oct 7 2014, 09:55 AM"
401,THE CLIO RESIDENCE @ IOI RESORT CITY ,eco_supporter,"heard agent said, the rental demand is high now due to the mall opening soon. Hopefully when Clio completed, the rental can hit 3k","Oct 7 2014, 01:21 PM"
402,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Really? Rental 3k would be for expats, foreign students, company paid accommodation?Don't think locals will pay; better buy own place.","Oct 7 2014, 02:39 PM"
403,THE CLIO RESIDENCE @ IOI RESORT CITY ,bigman,if there can hit 3k per month...PJ & KL area can hit 6k for similar sf..,"Oct 7 2014, 09:25 PM"
404,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"You never know. With the inflation, GST, etc coming. Next time 3k would be like nothing.","Oct 7 2014, 11:14 PM"
405,THE CLIO RESIDENCE @ IOI RESORT CITY ,kamilnu,Yeahhh....listen to those agents. They know whats best for you.,"Oct 7 2014, 11:15 PM"
406,THE CLIO RESIDENCE @ IOI RESORT CITY ,CloudAtla$,"Not familiar with putrajaya. For rental, who is the main target tenant? Cant be student. How is the current rental market and prop capital surroundin ioi mall? I guesz ther is great potential ahead.","Oct 8 2014, 08:46 AM"
407,THE CLIO RESIDENCE @ IOI RESORT CITY ,CloudAtla$,"Watever agent told u, discount it 50%.","Oct 8 2014, 08:47 AM"
408,THE CLIO RESIDENCE @ IOI RESORT CITY ,CloudAtla$,This mall allow chi yuk and alcohol or not?,"Oct 8 2014, 10:11 AM"
409,THE CLIO RESIDENCE @ IOI RESORT CITY ,bigman,"even now...100k also feel nothing...price for Merc, BMW , Lexus seems cheap...","Oct 8 2014, 01:13 PM"
410,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Let's see what happens after gst. For sure, the myr is getting smaller.I really hope the ioi city mall does well. It'll boost the surrounding area.","Oct 8 2014, 01:15 PM"
411,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,will people rent clio just because of the mall? go there all the time nothing to do?they must be workers then,"Oct 8 2014, 01:33 PM"
412,THE CLIO RESIDENCE @ IOI RESORT CITY ,bigman,"in korean, rental high bcos of school or universities, but in malaysia bcos of mall...wat a shame...","Oct 8 2014, 01:43 PM"
413,THE CLIO RESIDENCE @ IOI RESORT CITY ,Kicimiao66cc,How's the sales for this handsome project? Quite love this place.,"Oct 8 2014, 01:44 PM"
414,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Are you a buyer?,"Oct 8 2014, 01:45 PM"
415,THE CLIO RESIDENCE @ IOI RESORT CITY ,Kicimiao66cc,Audience. 😁,"Oct 8 2014, 01:46 PM"
416,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Noted.Not many buyers from lyn then. Hmm..,"Oct 8 2014, 01:47 PM"
417,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,"What made you fall in love with this place?I like this township as it has everything needed. Mall, hotel, golf, highways, future offices","Oct 8 2014, 01:51 PM"
418,THE CLIO RESIDENCE @ IOI RESORT CITY ,tmdsad,Me too.......good road system....potential rail network.,"Oct 8 2014, 01:54 PM"
419,THE CLIO RESIDENCE @ IOI RESORT CITY ,eco_supporter,"Mall just one of the factor, cyberjaya & putrajaya have lot of expat, and few international school around this area too.. combine all this factor, should have good potential","Oct 8 2014, 01:55 PM"
420,THE CLIO RESIDENCE @ IOI RESORT CITY ,peri peri,very limited to certain buyers if you know what i mean,"Oct 8 2014, 01:56 PM"
421,THE CLIO RESIDENCE @ IOI RESORT CITY ,peri peri,i a;ways hear the same thing from cyber project,"Oct 9 2014, 01:57 PM"
422,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,hahai read before one articlemalaysians pastime hobby is shopping (maybe to save air cond at home )walk here and therei see youyou see melook for offers and sales,"Oct 9 2014, 03:13 PM"
423,THE CLIO RESIDENCE @ IOI RESORT CITY ,peri peri,"yesterday walk walk at Alamanda since last visit 1 year ago, i suddenly feel like im not belong to here.","Oct 9 2014, 03:22 PM"
424,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Haha, understood. But surprisingly, I saw a good mix of buyers.","Oct 9 2014, 05:25 PM"
425,THE CLIO RESIDENCE @ IOI RESORT CITY ,Kicimiao66cc,like the project surrounding with radius 1km only. Hehe,"Oct 9 2014, 09:53 PM"
426,THE CLIO RESIDENCE @ IOI RESORT CITY ,Kicimiao66cc,This place sure not belong to you la. You deserve better location.,"Oct 9 2014, 10:05 PM"
427,THE CLIO RESIDENCE @ IOI RESORT CITY ,peri peri,maybe IOI appeal to revoke the quota with some premium paid to KPKT. Next buyers have to absorb such,"Oct 10 2014, 10:09 AM"
428,THE CLIO RESIDENCE @ IOI RESORT CITY ,peri peri,"hehe, im living near by , thinking wanna have dinner at TGI Friday there, but not much crowd in this restaurant.","Oct 15 2014, 03:06 AM"
429,THE CLIO RESIDENCE @ IOI RESORT CITY ,payamam,End of 2014 is approaching. I wonder how's the new mall is doing.,"Oct 16 2014, 11:33 AM"
430,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,why? what u meant?no peri peri nando chicken there to suit you meh?,"Oct 18 2014, 12:40 PM"
431,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,certain buyers means?insider?investor?bumi?gov?BBB team?,"Oct 21 2014, 01:39 AM"
432,THE CLIO RESIDENCE @ IOI RESORT CITY ,CloudAtla$,Do u like Chicken Nando?,"Oct 21 2014, 01:43 AM"
433,THE CLIO RESIDENCE @ IOI RESORT CITY ,peri peri,"how you know, i end up eat nando there","Oct 28 2014, 05:54 PM"
434,THE CLIO RESIDENCE @ IOI RESORT CITY ,peri peri,"very expensive and small portion, rm18++ for quarter meal, havent plus tax and charges","Oct 28 2014, 06:52 PM"
435,THE CLIO RESIDENCE @ IOI RESORT CITY ,peri peri,priority for bumi first as per putrajaya policy,"Oct 28 2014, 08:09 PM"
436,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,"Ya i hate chained food in Malaysia.. but after all, he thinks u like nandos cos u peri peri sauce.","Oct 30 2014, 01:23 PM"
437,THE CLIO RESIDENCE @ IOI RESORT CITY ,peri peri,luckily ordered the bottomless soft drink at RM 5.90 as the sauce dayum hot.,"Oct 30 2014, 01:26 PM"
438,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,"Haha, why u chill in Alamanda one? Next time IOI city will be the in thing la. the interior looks good n exterior also dam glassy n nice!","Oct 30 2014, 09:19 PM"
439,THE CLIO RESIDENCE @ IOI RESORT CITY ,peri peri,"go look see look see for updating my market analysis, hehe","Oct 31 2014, 08:19 AM"
440,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,i saw you check makan makan hahahahacan't help but notice this yellow peri peri chickenalamanda crowds still strong right?gov area many are earning quite well like putrajaya...,"Oct 31 2014, 10:39 AM"
441,THE CLIO RESIDENCE @ IOI RESORT CITY ,peri peri,food court very strong i think the food and drinks is nice there,"Oct 31 2014, 12:18 PM"
442,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,"heard 2nd highest household income in Putrajaya! a lot of senior staff there...btw, Peri peri, have u noticed any new/old malls failing? Cos my analysis says many malls otw and quite a few will fail","Oct 31 2014, 12:19 PM"
443,THE CLIO RESIDENCE @ IOI RESORT CITY ,yunalesca,Sales status,"Oct 31 2014, 12:41 PM"
444,THE CLIO RESIDENCE @ IOI RESORT CITY ,TSaccetera,Wonder if MRT would come here?,"Oct 31 2014, 08:58 PM"
445,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,would be good if it does.But I still think population catchment area of Uniten or UPM exceeds that of IOI Resort City (for now). Unless IOI has strong lobbying power?,"Nov 1 2014, 03:55 AM"
446,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,any difference? does look like during launching statusyuna. you SA? any loan reject unit?,"Nov 1 2014, 03:59 AM"
447,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,I thought someone mentioned in earlier post that this area is under sepang. If under selangor will have less restrictions.,"Nov 1 2014, 04:05 AM"
448,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,"as far as i'm aware, bumi discount yes, but there's no bumi quota on this project","Nov 1 2014, 10:36 AM"
449,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Yeah, that's what I thought too.","Nov 1 2014, 10:38 AM"
450,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,https://www.facebook.com/IOIResortCity/phot...52783721641228/October 14 Update,"Nov 1 2014, 10:40 AM"
451,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,Nice pics there on FB ya,"Nov 1 2014, 12:20 PM"
452,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,"For those opting for x no of months payment of downpayment/balance of loan , please be informed that the 2% discount is paid upfront now. So you can lower the amount you pay per cheque.","Nov 1 2014, 10:12 PM"
453,THE CLIO RESIDENCE @ IOI RESORT CITY ,xplox2007,"Going to open at Nov.The mall is very big.Got GSC, parkson, Ice skating","Nov 1 2014, 10:29 PM"
454,THE CLIO RESIDENCE @ IOI RESORT CITY ,xplox2007,"Go and check around Taylor lakeside campus, the rental is high bec of it.Cyberjaya also high rental due to universities.Shopping mall is because convenience for the resident that live nearby.","Nov 2 2014, 03:45 PM"
455,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,wonder what is next after clio?the commercial side where they will build serviced apartment on top?,"Nov 2 2014, 07:37 PM"
456,THE CLIO RESIDENCE @ IOI RESORT CITY ,hasec,"I am staying in Garden Residence, Cyberjaya. IOI City Mall is only 6 minutes away...yayyyyyyyyyyI am looking forward to run my errands and watch the movies here come next month and after that.I hope they open more branded outlets - like Prada, Hermes, Channel,","Nov 2 2014, 08:28 PM"
457,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Yeah, that would be the next launch from what they told me.But what I don't quite understand is why commercials (shops) when it's just 1-2 km from ioi city mall. If kopitiams and banks, should be ok. But if those mid to high end F&B outlets, then quite tough.","Nov 2 2014, 08:37 PM"
458,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,prada hermes??is there a market in this area?they should start 1st and do more researchperhaps the phase 2 mall can then consider this but those prada may not want to go there,"Nov 2 2014, 10:13 PM"
459,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"mostly banks i think if they want to enter therecar showroomshopping is always reserved for branded tenants commonly found in all the mallscommercial lots more for normal F&B, and others...or local pharmacy to serve those avoid parking in a mallbetter to park outside shop and run inside to grab panadol kinda of lifestyle..","Nov 2 2014, 10:20 PM"
460,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,or you can wait for garden plaza commercial to open where you can get basic stuff like from 7-11 if they open there...or dpulze? they have MPH there...,"Nov 3 2014, 07:54 AM"
461,THE CLIO RESIDENCE @ IOI RESORT CITY ,swisspalm,https://www.facebook.com/groups/theclio/fb page for clio,"Nov 3 2014, 08:33 AM"
462,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"If got banks, affordable food in kopitiam shops, pharmacy and car showrooms (<- ok, maybe this one is kinda off but i like it anyway), then sure the place will do well. Hope IOI knows how to market the place.Only two people in the group?","Nov 3 2014, 01:19 PM"
463,THE CLIO RESIDENCE @ IOI RESORT CITY ,murrayballs,"but u guys no likey cyberjaya?except for the golf (which isnt a must in an area), cyberjaya has all that and more","Nov 3 2014, 02:14 PM"
464,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,i think usually shops near to malls are quite bustling?it just they cater to different markets and usersam i right?has someone seen shops near to malls no business?unless the mall is separuh masak then most likely lor...,"Nov 3 2014, 02:17 PM"
465,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"murray, this IOI is different mani love waking up seeing golf course green green and mistcyberjaya does not have mall of this sizemalaysians just love lepak. we have lepak culture in free air cond mall","Nov 3 2014, 03:40 PM"
